Sample in Buffer	Sample in Window	ADC4_D
923	923	2728	
924	924	3299	
925	925	2119	
926	926	1063	
927	927	379	
928	928	-1011	
929	929	371	
930	930	2012	
931	931	4	
932	932	-134	
933	933	-681	
934	934	-991	
935	935	328	
936	936	2274	
937	937	2078	
938	938	1256	
939	939	1194	
940	940	2020	
941	941	3644	
942	942	3259	
943	943	2251	
944	944	855	
945	945	-1419	
946	946	-1937	
947	947	-1767	
948	948	-1644	
949	949	-1736	
950	950	-1185	
951	951	-2076	
952	952	-3209	
953	953	-1524	
954	954	-408	
955	955	33	
956	956	443	
957	957	639	
958	958	-688	
959	959	-2399	
960	960	-2720	
961	961	-3148	
962	962	-3493	
963	963	285	
964	964	2088	
965	965	2049	
966	966	1838	
967	967	1274	
968	968	1246	
969	969	637	
970	970	-20	
971	971	-747	
972	972	-1190	
973	973	-751	
974	974	-986	
975	975	-1925	
976	976	-886	
977	977	-1682	
978	978	-1546	
979	979	-126	
980	980	804	
981	981	412	
982	982	651	
983	983	1155	
984	984	2315	
985	985	2526	
986	986	1699	
987	987	228	
988	988	743	
989	989	3182	
990	990	2181	
991	991	1505	
992	992	2337	
993	993	1061	
994	994	1534	
995	995	1041	
996	996	-1842	
997	997	-554	
998	998	-562	
999	999	-606	
1000	1000	-402	
1001	1001	-1570	
1002	1002	-265	
1003	1003	52	
1004	1004	-772	
1005	1005	-420	
1006	1006	-405	
1007	1007	-514	
1008	1008	-2255	
1009	1009	-1483	
1010	1010	-1272	
1011	1011	-731	
1012	1012	-209	
1013	1013	-1175	
1014	1014	285	
1015	1015	-1105	
1016	1016	-550	
1017	1017	-848	
1018	1018	-77	
1019	1019	1652	
1020	1020	1360	
1021	1021	3179	
1022	1022	3400	
1023	1023	2796	
1024	1024	1046	
1025	1025	536	
1026	1026	384	
1027	1027	28	
1028	1028	-1742	
1029	1029	-1657	
1030	1030	18	
1031	1031	-7	
1032	1032	-358	
1033	1033	-1282	
1034	1034	-435	
1035	1035	-1015	
1036	1036	-2030	
1037	1037	-1837	
1038	1038	-1188	
1039	1039	-1332	
1040	1040	-574	
1041	1041	588	
1042	1042	985	
1043	1043	-65	
1044	1044	96	
1045	1045	928	
1046	1046	360	
1047	1047	-818	
1048	1048	-891	
1049	1049	96	
1050	1050	-1331	
1051	1051	-1328	
1052	1052	372	
1053	1053	288	
1054	1054	921	
1055	1055	1644	
1056	1056	1149	
1057	1057	208	
1058	1058	-315	
1059	1059	501	
1060	1060	-350	
1061	1061	-1568	
1062	1062	-2212	
1063	1063	-1346	
1064	1064	498	
1065	1065	1055	
1066	1066	1653	
1067	1067	2195	
1068	1068	1442	
1069	1069	1029	
1070	1070	-29	
1071	1071	-36	
1072	1072	1367	
1073	1073	1130	
1074	1074	1449	
1075	1075	78	
1076	1076	380	
1077	1077	-47	
1078	1078	-825	
1079	1079	294	
1080	1080	954	
1081	1081	-283	
1082	1082	-1593	
1083	1083	-74	
1084	1084	711	
1085	1085	22	
1086	1086	-666	
1087	1087	4	
1088	1088	-923	
1089	1089	-479	
1090	1090	336	
1091	1091	976	
1092	1092	1670	
1093	1093	118	
1094	1094	406	
1095	1095	-263	
1096	1096	363	
1097	1097	1190	
1098	1098	1465	
1099	1099	2546	
1100	1100	2565	
1101	1101	660	
1102	1102	-683	
1103	1103	-1416	
1104	1104	-470	
1105	1105	-645	
1106	1106	-1714	
1107	1107	-2467	
1108	1108	-2541	
1109	1109	-1072	
1110	1110	-651	
1111	1111	-134	
1112	1112	-1625	
1113	1113	-1473	
1114	1114	-2444	
1115	1115	-2807	
1116	1116	649	
1117	1117	815	
1118	1118	740	
1119	1119	1642	
1120	1120	1609	
